seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr16	90039211	90039216	6	*	X2164	92806	90036183	90039240	3058	-	0	inside	23	CENPBD1
chr17	900128	900293	166	*	X2167	29928	900357	905390	5034	+	63	upstream	63	TIMM22
chr17	1303378	1303460	83	*	X2169	7531	1247834	1303556	55723	-	0	inside	95	YWHAE
chr17	1359340	1359381	42	*	X2170	1398	1324647	1359561	34915	-	0	inside	179	CRK
chr17	2496614	2496680	67	*	X2172	5048	2496923	2588909	91987	+	242	upstream	242	PAFAH1B1
chr17	3572192	3572235	44	*	X2173	30851	3566187	3571973	5787	-	218	upstream	218	TAX1BP3
chr17	3572192	3572235	44	*	X2173	83460	3572090	3572962	873	+	0	inside	101	EMC6
chr17	4634788	4634829	42	*	X2175	400569	4634723	4636896	2174	+	0	inside	64	MED11
chr17	4699532	4699551	20	*	X2176	5694	4699439	4701798	2360	+	0	inside	92	PSMB6
chr17	4852166	4852227	62	*	X2179	5216	4848945	4852381	3437	-	0	inside	153	PFN1
chr17	4852361	4852484	124	*	X2180	2027	4854384	4860426	6043	+	1899	upstream	1899	ENO3
chr17	4852361	4852484	124	*	X2180	5216	4848945	4852381	3437	-	0	overlapStart	0	PFN1
chr17	7146163	7146289	127	*	X2182	11337	7143738	7145753	2016	-	409	upstream	409	GABARAP
chr17	7210361	7210401	41	*	X2184	1984	7210318	7215782	5465	+	0	inside	42	EIF5A
chr17	7387405	7387503	99	*	X2185	5430	7387698	7417935	30238	+	194	upstream	194	POLR2A
chr17	7387405	7387503	99	*	X2185	57659	7362685	7387568	24884	-	0	inside	64	ZBTB4
chr17	7465015	7465054	40	*	X2186	100533955	7465309	7482324	17016	+	254	upstream	254	SENP3-EIF4A1
chr17	7465015	7465054	40	*	X2186	26168	7465309	7475287	9979	+	254	upstream	254	SENP3
chr17	7589282	7589385	104	*	X2187	55135	7589389	7606820	17432	+	3	upstream	3	WRAP53
chr17	8059546	8059596	51	*	X2188	5187	8043788	8059678	15891	-	0	inside	81	PER1
chr17	8060228	8060340	113	*	X2189	5187	8043788	8059678	15891	-	549	upstream	549	PER1
chr17	8152751	8152775	25	*	X2191	5198	8152596	8173809	21214	+	0	inside	154	PFAS
chr17	8152751	8152775	25	*	X2191	80169	8128139	8151413	23275	-	1337	upstream	1337	CTC1
chr17	8279894	8279925	32	*	X2192	124751	8271973	8280029	8057	-	0	inside	103	KRBA2
chr17	10600719	10600784	66	*	X2194	56985	10600927	10614875	13949	+	142	upstream	142	ADPRM
chr17	10600719	10600784	66	*	X2194	6341	10583649	10600885	17237	-	0	inside	100	SCO1
chr17	16120663	16120681	19	*	X2195	9487	16120509	16229573	109065	+	0	inside	153	PIGL
chr17	16120663	16120681	19	*	X2195	9611	15933408	16118874	185467	-	1788	upstream	1788	NCOR1
chr17	16342394	16342631	238	*	X2197	125144	16342301	16373962	31662	+	0	inside	92	SNHG29
chr17	16342394	16342631	238	*	X2197	26800	16343350	16343420	71	+	718	upstream	718	SNORD49A
chr17	16342394	16342631	238	*	X2197	692087	16342823	16342870	48	+	191	upstream	191	SNORD49B
chr17	16342394	16342631	238	*	X2197	692106	16344540	16344612	73	+	1908	upstream	1908	SNORD65
chr17	18086313	18086341	29	*	X2202	54890	18086867	18113267	26401	+	525	upstream	525	ALKBH5
chr17	18266519	18266575	57	*	X2203	6470	18231187	18266856	35670	-	0	inside	280	SHMT1
chr17	18266596	18266609	14	*	X2204	6470	18231187	18266856	35670	-	0	inside	246	SHMT1
chr17	19552325	19552367	43	*	X2205	224	19552064	19580908	28845	+	0	inside	260	ALDH3A2
chr17	26972395	26972460	66	*	X2213	9703	26941458	26972177	30720	-	217	upstream	217	KIAA0100
chr17	27230338	27230426	89	*	X2215	147015	27224799	27230089	5291	-	248	upstream	248	DHRS13
chr17	27230469	27230514	46	*	X2216	147015	27224799	27230089	5291	-	379	upstream	379	DHRS13
chr17	27620900	27621089	190	*	X2218	57532	27582854	27621166	38313	-	0	inside	76	NUFIP2
chr17	29151603	29151653	51	*	X2219	51379	29109702	29151778	42077	-	0	inside	124	CRLF3
chr17	30669029	30669251	223	*	X2220	64149	30655460	30669228	13769	-	0	overlapStart	0	C17orf75
chr17	30677283	30677339	57	*	X2221	7756	30677157	30707975	30819	+	0	inside	125	ZNF207
chr17	34891184	34891238	55	*	X2223	80179	34851599	34891305	39707	-	0	inside	66	MYO19
chr17	34891685	34891711	27	*	X2224	80179	34851599	34891305	39707	-	379	upstream	379	MYO19
chr17	36981722	36981879	158	*	X2228	100616416	36982091	36982145	55	+	211	upstream	211	MIR4727
chr17	36981722	36981879	158	*	X2228	54883	36956687	36981608	24922	-	113	upstream	113	CWC25
chr17	37026344	37026455	112	*	X2229	3927	37026112	37078023	51912	+	0	inside	231	LASP1
chr17	37310519	37310653	135	*	X2231	57125	37219556	37309485	89930	-	1033	upstream	1033	PLXDC1
chr17	37617756	37617934	179	*	X2232	51755	37617739	37690800	73062	+	0	inside	16	CDK12
chr17	38257314	38257335	22	*	X2234	9572	38249037	38256978	7942	-	335	upstream	335	NR1D1
chr17	39845201	39845441	241	*	X2235	10209	39845127	39847898	2772	+	0	inside	73	EIF1
chr17	39890714	39890784	71	*	X2236	9001	39878891	39890898	12008	-	0	inside	113	HAP1
chr17	39890957	39890971	15	*	X2237	9001	39878891	39890898	12008	-	58	upstream	58	HAP1
chr17	40075087	40075162	76	*	X2238	47	40023179	40075272	52094	-	0	inside	109	ACLY
chr17	40169351	40169412	62	*	X2239	28511	40169594	40177656	8063	+	181	upstream	181	NKIRAS2
chr17	40575108	40575235	128	*	X2242	284119	40554467	40575338	20872	-	0	inside	102	CAVIN1
chr17	41381789	41382185	397	*	X2244	100874261	41373437	41381062	7626	-	726	upstream	726	CCDC200
chr17	41466059	41466397	339	*	X2249	100130581	41447213	41466266	19054	-	0	overlapStart	0	LINC00910
chr17	42092192	42092293	102	*	X2252	84336	42088556	42092415	3860	-	0	inside	121	TMEM101
chr17	42766992	42767018	27	*	X2255	124808	42754805	42767165	12361	-	0	inside	146	CCDC43
chr17	42976861	42976966	106	*	X2256	388389	42977080	42981047	3968	+	113	upstream	113	CCDC103
chr17	42976861	42976966	106	*	X2256	9343	42927655	42976993	49339	-	0	inside	26	EFTUD2
chr17	43238539	43238680	142	*	X2258	124790	43238264	43247406	9143	+	0	inside	274	HEXIM2
chr17	45266454	45266510	57	*	X2262	996	45195311	45266665	71355	-	0	inside	154	CDC27
chr17	45266525	45266560	36	*	X2263	996	45195311	45266665	71355	-	0	inside	104	CDC27
chr17	45772394	45772563	170	*	X2264	9755	45772630	45789429	16800	+	66	upstream	66	TBKBP1
chr17	45772611	45772679	69	*	X2265	9755	45772630	45789429	16800	+	0	overlapStart	0	TBKBP1
chr17	45772713	45772764	52	*	X2266	9755	45772630	45789429	16800	+	0	inside	82	TBKBP1
chr17	46125820	46125847	28	*	X2267	4779	46125686	46138907	13222	+	0	inside	133	NFE2L1
chr17	46125885	46125908	24	*	X2268	4779	46125686	46138907	13222	+	0	inside	198	NFE2L1
chr17	47074827	47074913	87	*	X2270	10642	47074774	47133507	58734	+	0	inside	52	IGF2BP1
chr17	47866090	47866201	112	*	X2275	11143	47865981	47906458	40478	+	0	inside	108	KAT7
chr17	47866090	47866201	112	*	X2275	81558	47787687	47865937	78251	-	152	upstream	152	FAM117A
chr17	48046240	48046294	55	*	X2276	1748	48046562	48052323	5762	+	267	upstream	267	DLX4
chr17	48785332	48785430	99	*	X2277	91369	48770551	48785270	14720	-	61	upstream	61	ANKRD40
chr17	48797059	48797285	227	*	X2278	51747	48796926	48830072	33147	+	0	inside	132	LUC7L3
chr17	53045847	53045954	108	*	X2280	1353	53029259	53046064	16806	-	0	inside	109	COX11
chr17	53045847	53045954	108	*	X2280	252983	53046126	53241449	195324	+	171	upstream	171	STXBP4
chr17	54912266	54912419	154	*	X2281	339210	54869274	54911256	41983	-	1009	upstream	1009	C17orf67
chr17	54991299	54991346	48	*	X2282	7706	54965270	54991409	26140	-	0	inside	62	TRIM25
chr17	55038330	55038357	28	*	X2283	8161	55015561	55038411	22851	-	0	inside	53	COIL
chr17	56084802	56084826	25	*	X2284	6426	56078280	56084707	6428	-	94	upstream	94	SRSF1
chr17	57697345	57697387	43	*	X2286	1213	57697050	57774317	77268	+	0	inside	294	CLTC
chr17	60143054	60143077	24	*	X2291	9969	60019966	60142643	122678	-	410	upstream	410	MED13
chr17	61851714	61851746	33	*	X2292	11325	61851567	61896677	45111	+	0	inside	146	DDX42
chr17	61851714	61851746	33	*	X2292	57003	61822610	61851088	28479	-	625	upstream	625	CCDC47
chr17	62493336	62493368	33	*	X2293	11232	62473902	62493184	19283	-	151	upstream	151	POLG2
chr17	62501720	62501834	115	*	X2294	90799	62503158	62534062	30905	+	1323	upstream	1323	CEP95
chr17	62502235	62502378	144	*	X2295	1655	62494374	62502484	8111	-	0	inside	105	DDX5
chr17	62502235	62502378	144	*	X2295	90799	62503158	62534062	30905	+	779	upstream	779	CEP95
chr17	65362387	65362645	259	*	X2300	5718	65336619	65362721	26103	-	0	inside	75	PSMD12
chr17	66031875	66032219	345	*	X2303	3838	66031848	66042970	11123	+	0	inside	26	KPNA2
chr17	66243838	66243962	125	*	X2304	51321	66244145	66253305	9161	+	182	upstream	182	AMZ2
chr17	71188706	71188880	175	*	X2305	9382	71189173	71204645	15473	+	292	upstream	292	COG1
chr17	72199884	72200074	191	*	X2308	6169	72199795	72206019	6225	+	0	inside	88	RPL38
chr17	72200093	72200139	47	*	X2309	6169	72199795	72206019	6225	+	0	inside	297	RPL38
chr17	72209719	72209851	133	*	X2310	85001	72206135	72209460	3326	-	258	upstream	258	MGC16275
chr17	72209719	72209851	133	*	X2310	94015	72209696	72258157	48462	+	0	inside	22	TTYH2
chr17	72427437	72427538	102	*	X2311	55890	72427667	72446720	19054	+	128	upstream	128	GPRC5C
chr17	72427862	72427907	46	*	X2312	55890	72427667	72446720	19054	+	0	inside	194	GPRC5C
chr17	72427931	72428134	204	*	X2313	55890	72427667	72446720	19054	+	0	inside	263	GPRC5C
chr17	72667213	72667390	178	*	X2314	326624	72667256	72743474	76219	+	0	overlapStart	0	RAB37
chr17	72744981	72745029	49	*	X2315	9368	72744751	72765499	20749	+	0	inside	229	SLC9A3R1
chr17	73008487	73008557	71	*	X2318	3396	73008780	73017356	8577	+	222	upstream	222	MRPL58
chr17	73042804	73042980	177	*	X2322	10476	73034955	73043074	8120	-	0	inside	93	ATP5PD
chr17	73106147	73106173	27	*	X2323	79637	73106082	73126360	20279	+	0	inside	64	ARMC7
chr17	73127951	73128010	60	*	X2324	30833	73126320	73127890	1571	-	60	upstream	60	NT5C
chr17	73128026	73128036	11	*	X2325	30833	73126320	73127890	1571	-	135	upstream	135	NT5C
chr17	73717051	73717151	101	*	X2327	3691	73717516	73753899	36384	+	364	upstream	364	ITGB4
chr17	73851825	73851935	111	*	X2328	23558	73841780	73851501	9722	-	323	upstream	323	WBP2
chr17	73975780	73975781	2	*	X2329	51	73937589	73975515	37927	-	264	upstream	264	ACOX1
chr17	74100002	74100128	127	*	X2330	23265	74077086	74099868	22783	-	133	upstream	133	EXOC7
chr17	74350090	74350215	126	*	X2331	5635	74306868	74350279	43412	-	0	inside	63	PRPSAP1
chr17	74350406	74350425	20	*	X2332	5635	74306868	74350279	43412	-	126	upstream	126	PRPSAP1
chr17	74553900	74553988	89	*	X2334	100507246	74553846	74561430	7585	+	0	inside	53	SNHG16
chr17	74553900	74553988	89	*	X2334	677850	74554874	74554951	78	+	885	upstream	885	SNORD1C
chr17	74723278	74723312	35	*	X2335	23210	74708914	74722881	13968	-	396	upstream	396	JMJD6
chr17	74723387	74723399	13	*	X2336	23210	74708914	74722881	13968	-	505	upstream	505	JMJD6
chr17	74732426	74732539	114	*	X2337	693221	74732532	74732630	99	-	0	overlapEnd	90	MIR636
chr17	74732426	74732539	114	*	X2337	79157	74732272	74775336	43065	+	0	inside	153	MFSD11
chr17	74733028	74733377	350	*	X2338	6427	74730197	74733493	3297	-	0	inside	115	SRSF2
chr17	74733028	74733377	350	*	X2338	693221	74732532	74732630	99	-	397	upstream	397	MIR636
chr17	78518634	78518896	263	*	X2343	57521	78518625	78940173	421549	+	0	inside	8	RPTOR
chr17	79139509	79139541	33	*	X2348	388428	79139307	79156964	17658	+	0	inside	201	PVALEF
chr17	79650313	79650369	57	*	X2358	9146	79650962	79669151	18190	+	592	upstream	592	HGS
chr17	79670534	79670579	46	*	X2359	1468	79670400	79688046	17647	+	0	inside	133	SLC25A10
chr17	79670534	79670579	46	*	X2359	6182	79670400	79674556	4157	+	0	inside	133	MRPL12
chr17	79988414	79988466	53	*	X2360	5881	79989532	79992080	2549	+	1065	upstream	1065	RAC3
chr17	80376295	80376311	17	*	X2362	284004	80376252	80400516	24265	+	0	inside	42	HEXD
chr17	80376295	80376311	17	*	X2362	79701	80347086	80376513	29428	-	0	inside	201	OGFOD3
chr17	80376327	80376411	85	*	X2363	284004	80376252	80400516	24265	+	0	inside	74	HEXD
chr17	80376327	80376411	85	*	X2363	79701	80347086	80376513	29428	-	0	inside	101	OGFOD3
chr18	108146	108478	333	*	X2365	727758	109065	122222	13158	+	586	upstream	586	ROCK1P1
chr18	812861	812862	2	*	X2366	7525	721592	812542	90951	-	318	upstream	318	YES1
chr18	12702571	12702664	94	*	X2371	79959	12661955	12702776	40822	-	0	inside	111	CEP76
chr18	19180534	19180584	51	*	X2375	114799	19109262	19180693	71432	-	0	inside	108	ESCO1
chr18	19192338	19192495	158	*	X2376	6632	19192260	19210208	17949	+	0	inside	77	SNRPD1
chr18	21242920	21242934	15	*	X2378	147463	21179978	21242849	62872	-	70	upstream	70	ANKRD29
chr18	29078250	29078351	102	*	X2379	1829	29078027	29128814	50788	+	0	inside	222	DSG2
chr18	32821092	32821132	41	*	X2381	84307	32820994	32847097	26104	+	0	inside	97	ZNF397
chr18	34408630	34408662	33	*	X2382	57536	34409080	34805288	396209	+	417	upstream	417	KIAA1328
chr18	34408712	34408720	9	*	X2383	57536	34409080	34805288	396209	+	359	upstream	359	KIAA1328
chr18	44496094	44496209	116	*	X2387	83473	44497557	44628614	131058	+	1347	upstream	1347	KATNAL2
chr18	71815915	71815950	36	*	X2392	201456	71740588	71815100	74513	-	814	upstream	814	FBXO15
chr18	71815915	71815950	36	*	X2392	29090	71815746	71826204	10459	+	0	inside	168	TIMM21
chr19	507569	507639	71	*	X2398	91978	507497	519654	12158	+	0	inside	71	TPGS1
chr19	984386	984487	102	*	X2400	57418	984328	994569	10242	+	0	inside	57	WDR18
chr19	1021353	1021472	120	*	X2401	91304	1009650	1021141	11492	-	211	upstream	211	TMEM259
chr19	1104217	1104264	48	*	X2402	2879	1103936	1106787	2852	+	0	inside	280	GPX4
chr19	1407093	1407231	139	*	X2404	26528	1407584	1435682	28099	+	352	upstream	352	DAZAP1
chr19	1438449	1438569	121	*	X2405	6209	1438363	1440492	2130	+	0	inside	85	RPS15
chr19	1651873	1652049	177	*	X2407	6929	1609289	1652328	43040	-	0	inside	278	TCF3
chr19	2269569	2269749	181	*	X2409	4946	2269520	2273487	3968	+	0	inside	48	OAZ1
chr19	2269569	2269749	181	*	X2409	56928	2269520	2355100	85581	+	0	inside	48	SPPL2B
chr19	3985110	3985415	306	*	X2420	1938	3976054	3985461	9408	-	0	inside	45	EEF2
chr19	5790863	5790985	123	*	X2422	56931	5785153	5791249	6097	-	0	inside	263	DUS3L
chr19	5791026	5791039	14	*	X2423	56931	5785153	5791249	6097	-	0	inside	209	DUS3L
chr19	5791085	5791145	61	*	X2424	56931	5785153	5791249	6097	-	0	inside	103	DUS3L
chr19	5791165	5791184	20	*	X2425	56931	5785153	5791249	6097	-	0	inside	64	DUS3L
chr19	8509920	8510003	84	*	X2429	4670	8509803	8554002	44200	+	0	inside	116	HNRNPM
chr19	9879511	9879588	78	*	X2430	162993	9862669	9879410	16742	-	100	upstream	100	ZNF846
chr19	10217054	10217183	130	*	X2431	56342	10216899	10221975	5077	+	0	inside	154	PPAN
chr19	10217054	10217183	130	*	X2431	692229	10218327	10218411	85	+	1143	upstream	1143	SNORD105
chr19	10217054	10217183	130	*	X2431	692312	10216899	10226064	9166	+	0	inside	154	PPAN-P2RY11
chr19	10527526	10527617	92	*	X2432	5141	10527449	10580307	52859	+	0	inside	76	PDE4A
chr19	10676434	10676461	28	*	X2435	65095	10663761	10676702	12942	-	0	inside	240	KRI1
chr19	10764417	10764435	19	*	X2436	147727	10762538	10764548	2011	-	0	inside	112	ILF3-DT
chr19	10764417	10764435	19	*	X2436	3609	10764937	10803095	38159	+	501	upstream	501	ILF3
chr19	11071218	11071231	14	*	X2437	6597	11071598	11172958	101361	+	366	upstream	366	SMARCA4
chr19	12792408	12792478	71	*	X2440	1725	12786531	12792701	6171	-	0	inside	222	DHPS
chr19	12792542	12792601	60	*	X2441	1725	12786531	12792701	6171	-	0	inside	99	DHPS
chr19	12912499	12912607	109	*	X2445	7001	12907634	12912724	5091	-	0	inside	116	PRDX2
chr19	13029979	13030026	48	*	X2446	256126	13009894	13030086	20193	-	0	inside	59	SYCE2
chr19	13044370	13044421	52	*	X2447	2193	13033284	13044558	11275	-	0	inside	136	FARSA
chr19	13049489	13049538	50	*	X2448	811	13049414	13055304	5891	+	0	inside	74	CALR
chr19	13106058	13106074	17	*	X2449	4784	13106584	13209610	103027	+	509	upstream	509	NFIX
chr19	13261273	13261357	85	*	X2450	8677	13254872	13261188	6317	-	84	upstream	84	STX10
chr19	13261273	13261357	85	*	X2450	9592	13261282	13265718	4437	+	0	overlapStart	0	IER2
chr19	13261370	13261407	38	*	X2451	8677	13254872	13261188	6317	-	181	upstream	181	STX10
chr19	13261370	13261407	38	*	X2451	9592	13261282	13265718	4437	+	0	inside	87	IER2
chr19	14017145	14017160	16	*	X2454	54862	14016956	14041693	24738	+	0	inside	188	CC2D1A
chr19	14017145	14017160	16	*	X2454	79173	13993168	14016909	23742	-	235	upstream	235	BRME1
chr19	14247327	14247366	40	*	X2455	100507373	14247964	14282075	34112	+	597	upstream	597	ADGRL1-AS1
chr19	14247327	14247366	40	*	X2455	55723	14230321	14247440	17120	-	0	inside	73	ASF1B
chr19	14682770	14682776	7	*	X2456	4713	14676890	14682889	6000	-	0	inside	112	NDUFB7
chr19	16682920	16682964	45	*	X2457	79939	16660648	16683193	22546	-	0	inside	228	SLC35E1
chr19	16683027	16683081	55	*	X2458	79939	16660648	16683193	22546	-	0	inside	111	SLC35E1
chr19	16771349	16771363	15	*	X2459	79041	16771938	16799816	27879	+	574	upstream	574	TMEM38A
chr19	16771349	16771363	15	*	X2459	79086	16756959	16770968	14010	-	380	upstream	380	SMIM7
chr19	17622510	17622808	299	*	X2461	25796	17622432	17632097	9666	+	0	inside	77	PGLS
chr19	18391247	18391399	153	*	X2468	100422833	18392887	18392971	85	+	1487	upstream	1487	MIR3188
chr19	18391412	18391455	44	*	X2469	100422833	18392887	18392971	85	+	1431	upstream	1431	MIR3188
chr19	18391477	18391582	106	*	X2470	100422833	18392887	18392971	85	+	1304	upstream	1304	MIR3188
chr19	18391949	18391990	42	*	X2471	100422833	18392887	18392971	85	+	896	upstream	896	MIR3188
chr19	18451126	18451141	16	*	X2472	54858	18451408	18480763	29356	+	266	upstream	266	PGPEP1
chr19	18451157	18451258	102	*	X2473	54858	18451408	18480763	29356	+	149	upstream	149	PGPEP1
chr19	18699632	18699694	63	*	X2475	55049	18699495	18703147	3653	+	0	inside	136	REX1BD
chr19	18794537	18794618	82	*	X2477	23373	18794425	18893143	98719	+	0	inside	111	CRTC1
chr19	19774133	19774205	73	*	X2482	57130	19756010	19774503	18494	-	0	inside	297	ATP13A1
chr19	33571963	33572010	48	*	X2486	55094	33571786	33621318	49533	+	0	inside	176	GPATCH1
chr19	33792284	33792493	210	*	X2488	80054	33793763	33795963	2201	+	1269	upstream	1269	CEBPA-DT
chr19	33793148	33793192	45	*	X2489	1050	33790840	33793430	2591	-	0	inside	237	CEBPA
chr19	33793148	33793192	45	*	X2489	80054	33793763	33795963	2201	+	570	upstream	570	CEBPA-DT
chr19	34663140	34663215	76	*	X2490	26065	34663352	34720420	57069	+	136	upstream	136	LSM14A
chr19	34663482	34663636	155	*	X2491	26065	34663352	34720420	57069	+	0	inside	129	LSM14A
chr19	35739832	35739836	5	*	X2494	51599	35739559	35758867	19309	+	0	inside	272	LSR
chr19	36545131	36545261	131	*	X2495	284403	36545783	36596012	50230	+	521	upstream	521	WDR62
chr19	36605680	36605722	43	*	X2496	1155	36605888	36616849	10962	+	165	upstream	165	TBCB
chr19	36706082	36706160	79	*	X2497	147929	36673187	36705986	32800	-	95	upstream	95	ZNF565
chr19	37862352	37862457	106	*	X2498	84503	37862059	37883966	21908	+	0	inside	292	ZNF527
chr19	38146837	38147096	260	*	X2499	22835	38123389	38146368	22980	-	468	upstream	468	ZFP30
chr19	39138356	39138477	122	*	X2501	81	39138267	39221171	82905	+	0	inside	88	ACTN4
chr19	39897520	39897640	121	*	X2502	7538	39897487	39900052	2566	+	0	inside	32	ZFP36
chr19	41724612	41724664	53	*	X2504	558	41725108	41767671	42564	+	443	upstream	443	AXL
chr19	44258916	44258928	13	*	X2509	56006	44235301	44259142	23842	-	0	inside	213	SMG9
chr19	45579899	45579936	38	*	X2510	162979	45574758	45579688	4931	-	210	upstream	210	ZNF296
chr19	45582312	45582350	39	*	X2511	79760	45582518	45594782	12265	+	167	upstream	167	GEMIN7
chr19	45582574	45582689	116	*	X2512	79760	45582518	45594782	12265	+	0	inside	55	GEMIN7
chr19	45596259	45596385	127	*	X2513	284352	45596431	45650543	54113	+	45	upstream	45	PPP1R37
chr19	49375774	49375832	59	*	X2525	23645	49375649	49379319	3671	+	0	inside	124	PPP1R15A
chr19	49588311	49588324	14	*	X2527	6625	49588465	49611870	23406	+	140	upstream	140	SNRNP70
chr19	49588752	49588913	162	*	X2528	6625	49588465	49611870	23406	+	0	inside	286	SNRNP70
chr19	49990933	49991011	79	*	X2530	23521	49990811	49995564	4754	+	0	inside	121	RPL13A
chr19	50179510	50179602	93	*	X2532	3276	50180409	50191707	11299	+	806	upstream	806	PRMT1
chr19	50321333	50321350	18	*	X2533	81857	50321536	50342036	20501	+	185	upstream	185	MED25
chr19	50321374	50321471	98	*	X2534	81857	50321536	50342036	20501	+	64	upstream	64	MED25
chr19	50379796	50379848	53	*	X2535	79735	50380682	50392007	11326	+	833	upstream	833	TBC1D17
chr19	50380148	50380151	4	*	X2536	79735	50380682	50392007	11326	+	530	upstream	530	TBC1D17
chr19	50432606	50432695	90	*	X2538	23636	50410084	50432988	22905	-	0	inside	292	NUP62
chr19	50432606	50432695	90	*	X2538	259307	50390639	50432988	42350	-	0	inside	292	IL4I1
chr19	50433007	50433184	178	*	X2539	23636	50410084	50432988	22905	-	18	upstream	18	NUP62
chr19	50433007	50433184	178	*	X2539	259307	50390639	50432988	42350	-	18	upstream	18	IL4I1
chr19	50979868	50979906	39	*	X2544	112703	50970045	50980003	9959	-	0	inside	96	FAM71E1
chr19	50979868	50979906	39	*	X2544	284361	50979657	50986608	6952	+	0	inside	210	EMC10
chr19	50979922	50979982	61	*	X2545	112703	50970045	50980003	9959	-	0	inside	20	FAM71E1
chr19	50979922	50979982	61	*	X2545	284361	50979657	50986608	6952	+	0	inside	264	EMC10
chr19	51307612	51307659	48	*	X2547	692204	51305582	51305678	97	-	1933	upstream	1933	SNORD88C
chr19	51307698	51307834	137	*	X2548	84798	51300961	51307974	7014	-	0	inside	139	C19orf48
chr19	51307896	51307962	67	*	X2549	84798	51300961	51307974	7014	-	0	inside	11	C19orf48
chr19	52511390	52511394	5	*	X2550	284370	52494587	52511483	16897	-	0	inside	88	ZNF615
chr19	54605766	54605845	80	*	X2553	126014	54597933	54605994	8062	-	0	inside	148	OSCAR
chr19	54605766	54605845	80	*	X2553	4696	54606160	54610281	4122	+	314	upstream	314	NDUFA3
chr19	54606264	54606292	29	*	X2554	126014	54597933	54605994	8062	-	269	upstream	269	OSCAR
chr19	54606264	54606292	29	*	X2554	4696	54606160	54610281	4122	+	0	inside	103	NDUFA3
chr19	55691789	55691803	15	*	X2555	6861	55684469	55691720	7252	-	68	upstream	68	SYT5
chr19	55897380	55897420	41	*	X2556	388564	55890612	55895627	5016	-	1752	upstream	1752	TMEM238
chr19	55897380	55897420	41	*	X2556	6158	55897300	55903451	6152	+	0	inside	79	RPL28
chr19	56111380	56111395	16	*	X2557	147807	56111730	56114504	2775	+	334	upstream	334	ZNF524
chr19	56111418	56111548	131	*	X2558	147807	56111730	56114504	2775	+	181	upstream	181	ZNF524
chr19	57106764	57106785	22	*	X2561	58491	57106664	57135544	28881	+	0	inside	99	ZNF71
chr19	58513903	58513933	31	*	X2563	100128398	58514262	58518574	4313	+	328	upstream	328	LOC100128398
chr19	58514018	58514114	97	*	X2564	100128398	58514262	58518574	4313	+	147	upstream	147	LOC100128398
chr19	58740107	58740130	24	*	X2565	27300	58740070	58775008	34939	+	0	inside	36	ZNF544
chr19	59066194	59066309	116	*	X2569	27243	59062933	59066486	3554	-	0	inside	176	CHMP2A
chr19	59070120	59070181	62	*	X2570	100131691	59070553	59086164	15612	+	371	upstream	371	MZF1-AS1
chr19	59070120	59070181	62	*	X2570	9040	59067079	59070343	3265	-	0	inside	161	UBE2M
chr20	524259	524330	72	*	X2578	1457	463338	524482	61145	-	0	inside	151	CSNK2A1
chr20	1306138	1306159	22	*	X2579	100507495	1305987	1359379	53393	+	0	inside	150	SDCBP2-AS1
chr20	2082764	2082918	155	*	X2580	140901	2082528	2129198	46671	+	0	inside	235	STK35
chr20	2633333	2633603	271	*	X2582	100302138	2633423	2633488	66	+	0	includeFeature	0	MIR1292
chr20	2633333	2633603	271	*	X2582	10528	2633178	2639039	5862	+	0	inside	154	NOP56
chr20	2633333	2633603	271	*	X2582	692213	2634858	2634932	75	+	1254	upstream	1254	SNORD110
chr20	2780749	2781001	253	*	X2584	56265	2774715	2781292	6578	-	0	inside	290	CPXM1
chr20	3185163	3185296	134	*	X2586	65992	3171012	3185295	14284	-	0	overlapStart	0	DDRGK1
chr20	3801220	3801329	110	*	X2587	55317	3801171	3805954	4784	+	0	inside	48	AP5S1
chr20	5100511	5100542	32	*	X2588	100302739	5100232	5100615	384	+	0	inside	278	PCNA-AS1
chr20	13976933	13976976	44	*	X2589	80343	13830044	13975979	145936	-	953	upstream	953	SEL1L2
chr20	17949252	17949466	215	*	X2590	27131	17922244	17949490	27247	-	0	inside	23	SNX5
chr20	17949252	17949466	215	*	X2590	92667	17949762	17971762	22001	+	295	upstream	295	MGME1
chr20	21284010	21284149	140	*	X2591	22803	21283942	21370463	86522	+	0	inside	67	XRN2
chr20	23342295	23342429	135	*	X2592	64412	23342819	23353683	10865	+	389	upstream	389	GZF1
chr20	23618423	23618469	47	*	X2593	1471	23608534	23618574	10041	-	0	inside	104	CST3
chr20	25228766	25228883	118	*	X2595	5834	25228706	25278648	49943	+	0	inside	59	PYGB
chr20	25228899	25228913	15	*	X2596	5834	25228706	25278648	49943	+	0	inside	192	PYGB
chr20	25604842	25604858	17	*	X2597	140838	25593573	25604648	11076	-	193	upstream	193	NANP
chr20	25677289	25677455	167	*	X2598	26152	25654851	25677469	22619	-	0	inside	13	ZNF337
chr20	30102318	30102446	129	*	X2599	81502	30102241	30157370	55130	+	0	inside	76	HM13
chr20	30193330	30193400	71	*	X2600	100422904	30194989	30195043	55	+	1588	upstream	1588	MIR3193
chr20	30193330	30193400	71	*	X2600	3397	30193086	30194317	1232	+	0	inside	243	ID1
chr20	30697400	30697448	49	*	X2601	9777	30697309	30755061	57753	+	0	inside	90	TM9SF4
